,SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
985,COASTAL KARNATAKA,2010,3686.8,Mar-May,145.9,0,Coastal,Rainy Tropical,0
986,COASTAL KARNATAKA,2010,3686.8,Jun-Sep,2988.9,1,Coastal,Rainy Tropical,1
987,COASTAL KARNATAKA,2010,3686.8,Oct-Dec,537.2,0,Coastal,Rainy Tropical,0
988,COASTAL KARNATAKA,2011,3908.6,Jan-Feb,8.6,0,Coastal,Rainy Tropical,0
989,COASTAL KARNATAKA,2011,3908.6,Mar-May,124.1,0,Coastal,Rainy Tropical,0
990,COASTAL KARNATAKA,2011,3908.6,Jun-Sep,3505.4,1,Coastal,Rainy Tropical,1
991,COASTAL KARNATAKA,2011,3908.6,Oct-Dec,270.5,0,Coastal,Rainy Tropical,0
996,COASTAL KARNATAKA,2013,4229.4,Jan-Feb,21.9,0,Coastal,Rainy Tropical,0
997,COASTAL KARNATAKA,2013,4229.4,Mar-May,147.9,0,Coastal,Rainy Tropical,0
998,COASTAL KARNATAKA,2013,4229.4,Jun-Sep,3727.6,2,Coastal,Rainy Tropical,2
999,COASTAL KARNATAKA,2013,4229.4,Oct-Dec,332.0,0,Coastal,Rainy Tropical,0
1000,COASTAL KARNATAKA,2014,3684.4,Jan-Feb,0.3,0,Coastal,Rainy Tropical,0
1001,COASTAL KARNATAKA,2014,3684.4,Mar-May,224.3,0,Coastal,Rainy Tropical,0
1002,COASTAL KARNATAKA,2014,3684.4,Jun-Sep,3162.6,1,Coastal,Rainy Tropical,1
1003,COASTAL KARNATAKA,2014,3684.4,Oct-Dec,297.2,0,Coastal,Rainy Tropical,0
1004,COASTAL KARNATAKA,2015,3106.0,Jan-Feb,2.4,0,Coastal,Rainy Tropical,0
1005,COASTAL KARNATAKA,2015,3106.0,Mar-May,254.8,0,Coastal,Rainy Tropical,0
1006,COASTAL KARNATAKA,2015,3106.0,Jun-Sep,2501.8,0,Coastal,Rainy Tropical,0
1007,COASTAL KARNATAKA,2015,3106.0,Oct-Dec,347.1,0,Coastal,Rainy Tropical,0
1008,EAST MADHYA PRADESH,1980,1369.2,Jan-Feb,13.5,0,Everything,Sub-tropical,0
1009,EAST MADHYA PRADESH,1980,1369.2,Mar-May,5.9,0,Everything,Sub-tropical,0
1010,EAST MADHYA PRADESH,1980,1369.2,Jun-Sep,1313.7,0,Everything,Sub-tropical,2
1011,EAST MADHYA PRADESH,1980,1369.2,Oct-Dec,36.0,0,Everything,Sub-tropical,0
1012,EAST MADHYA PRADESH,1981,1036.0,Jan-Feb,14.7,0,Everything,Sub-tropical,0
1013,EAST MADHYA PRADESH,1981,1036.0,Mar-May,41.1,0,Everything,Sub-tropical,0
1014,EAST MADHYA PRADESH,1981,1036.0,Jun-Sep,954.9,0,Everything,Sub-tropical,0
1015,EAST MADHYA PRADESH,1981,1036.0,Oct-Dec,25.4,0,Everything,Sub-tropical,0
1016,EAST MADHYA PRADESH,1982,1297.3,Jan-Feb,99.4,0,Everything,Sub-tropical,0
1017,EAST MADHYA PRADESH,1982,1297.3,Mar-May,32.8,0,Everything,Sub-tropical,0
1018,EAST MADHYA PRADESH,1982,1297.3,Jun-Sep,1114.9,0,Everything,Sub-tropical,1
1019,EAST MADHYA PRADESH,1982,1297.3,Oct-Dec,50.2,0,Everything,Sub-tropical,0
1020,EAST MADHYA PRADESH,1983,1275.5,Jan-Feb,22.9,0,Everything,Sub-tropical,0
1021,EAST MADHYA PRADESH,1983,1275.5,Mar-May,18.4,0,Everything,Sub-tropical,0
1022,EAST MADHYA PRADESH,1983,1275.5,Jun-Sep,1165.2,0,Everything,Sub-tropical,1
1023,EAST MADHYA PRADESH,1983,1275.5,Oct-Dec,69.0,0,Everything,Sub-tropical,0
1024,EAST MADHYA PRADESH,1984,1110.6,Jan-Feb,91.3,0,Everything,Sub-tropical,0
1025,EAST MADHYA PRADESH,1984,1110.6,Mar-May,5.3,0,Everything,Sub-tropical,0
1026,EAST MADHYA PRADESH,1984,1110.6,Jun-Sep,997.6,0,Everything,Sub-tropical,0
1027,EAST MADHYA PRADESH,1984,1110.6,Oct-Dec,16.4,0,Everything,Sub-tropical,0
1028,EAST MADHYA PRADESH,1985,1115.4,Jan-Feb,48.9,0,Everything,Sub-tropical,0
1029,EAST MADHYA PRADESH,1985,1115.4,Mar-May,9.1,0,Everything,Sub-tropical,0
1030,EAST MADHYA PRADESH,1985,1115.4,Jun-Sep,960.2,0,Everything,Sub-tropical,0
1031,EAST MADHYA PRADESH,1985,1115.4,Oct-Dec,97.2,0,Everything,Sub-tropical,0
1032,EAST MADHYA PRADESH,1986,1029.2,Jan-Feb,110.6,0,Everything,Sub-tropical,0
1033,EAST MADHYA PRADESH,1986,1029.2,Mar-May,32.9,0,Everything,Sub-tropical,0
1034,EAST MADHYA PRADESH,1986,1029.2,Jun-Sep,829.4,0,Everything,Sub-tropical,0
1035,EAST MADHYA PRADESH,1986,1029.2,Oct-Dec,56.2,0,Everything,Sub-tropical,0
1036,EAST MADHYA PRADESH,1987,1116.1,Jan-Feb,82.6,0,Everything,Sub-tropical,0
1037,EAST MADHYA PRADESH,1987,1116.1,Mar-May,16.2,0,Everything,Sub-tropical,0
1038,EAST MADHYA PRADESH,1987,1116.1,Jun-Sep,915.4,0,Everything,Sub-tropical,0
1039,EAST MADHYA PRADESH,1987,1116.1,Oct-Dec,101.9,0,Everything,Sub-tropical,0
1040,EAST MADHYA PRADESH,1988,1069.4,Jan-Feb,24.7,0,Everything,Sub-tropical,0
1041,EAST MADHYA PRADESH,1988,1069.4,Mar-May,14.3,0,Everything,Sub-tropical,0
1042,EAST MADHYA PRADESH,1988,1069.4,Jun-Sep,1008.3,0,Everything,Sub-tropical,1
1043,EAST MADHYA PRADESH,1988,1069.4,Oct-Dec,22.1,0,Everything,Sub-tropical,0
1044,EAST MADHYA PRADESH,1989,920.9,Jan-Feb,0.4,0,Everything,Sub-tropical,0
1045,EAST MADHYA PRADESH,1989,920.9,Mar-May,21.9,0,Everything,Sub-tropical,0
1046,EAST MADHYA PRADESH,1989,920.9,Jun-Sep,872.2,0,Everything,Sub-tropical,0
1047,EAST MADHYA PRADESH,1989,920.9,Oct-Dec,26.5,0,Everything,Sub-tropical,0
1048,EAST MADHYA PRADESH,1990,1380.0,Jan-Feb,31.9,0,Everything,Sub-tropical,0
1049,EAST MADHYA PRADESH,1990,1380.0,Mar-May,36.4,0,Everything,Sub-tropical,0
1050,EAST MADHYA PRADESH,1990,1380.0,Jun-Sep,1266.9,0,Everything,Sub-tropical,2
1051,EAST MADHYA PRADESH,1990,1380.0,Oct-Dec,44.9,0,Everything,Sub-tropical,0
1052,EAST MADHYA PRADESH,1991,1016.9,Jan-Feb,11.3,0,Everything,Sub-tropical,0
1053,EAST MADHYA PRADESH,1991,1016.9,Mar-May,22.0,0,Everything,Sub-tropical,0
1054,EAST MADHYA PRADESH,1991,1016.9,Jun-Sep,973.4,0,Everything,Sub-tropical,0
1055,EAST MADHYA PRADESH,1991,1016.9,Oct-Dec,10.2,0,Everything,Sub-tropical,0
1056,EAST MADHYA PRADESH,1992,1051.1,Jan-Feb,0.1,0,Everything,Sub-tropical,0
1057,EAST MADHYA PRADESH,1992,1051.1,Mar-May,8.0,0,Everything,Sub-tropical,0
1058,EAST MADHYA PRADESH,1992,1051.1,Jun-Sep,1035.1,0,Everything,Sub-tropical,1
1059,EAST MADHYA PRADESH,1992,1051.1,Oct-Dec,8.0,0,Everything,Sub-tropical,0
1060,EAST MADHYA PRADESH,1993,1118.9,Jan-Feb,12.2,0,Everything,Sub-tropical,0
1061,EAST MADHYA PRADESH,1993,1118.9,Mar-May,22.3,0,Everything,Sub-tropical,0
1062,EAST MADHYA PRADESH,1993,1118.9,Jun-Sep,1062.5,0,Everything,Sub-tropical,1
1063,EAST MADHYA PRADESH,1993,1118.9,Oct-Dec,21.9,0,Everything,Sub-tropical,0
1064,EAST MADHYA PRADESH,1994,1533.7,Jan-Feb,20.2,0,Everything,Sub-tropical,0
1065,EAST MADHYA PRADESH,1994,1533.7,Mar-May,10.9,0,Everything,Sub-tropical,0
1066,EAST MADHYA PRADESH,1994,1533.7,Jun-Sep,1477.5,0,Everything,Sub-tropical,2
1067,EAST MADHYA PRADESH,1994,1533.7,Oct-Dec,25.1,0,Everything,Sub-tropical,0
1068,EAST MADHYA PRADESH,1995,1032.3,Jan-Feb,33.1,0,Everything,Sub-tropical,0
1069,EAST MADHYA PRADESH,1995,1032.3,Mar-May,52.3,0,Everything,Sub-tropical,0
1070,EAST MADHYA PRADESH,1995,1032.3,Jun-Sep,926.9,0,Everything,Sub-tropical,0
1071,EAST MADHYA PRADESH,1995,1032.3,Oct-Dec,20.1,0,Everything,Sub-tropical,0
1072,EAST MADHYA PRADESH,1996,986.6,Jan-Feb,55.0,0,Everything,Sub-tropical,0
1073,EAST MADHYA PRADESH,1996,986.6,Mar-May,6.2,0,Everything,Sub-tropical,0
1074,EAST MADHYA PRADESH,1996,986.6,Jun-Sep,878.1,0,Everything,Sub-tropical,0
1075,EAST MADHYA PRADESH,1996,986.6,Oct-Dec,47.3,0,Everything,Sub-tropical,0
1076,EAST MADHYA PRADESH,1997,1357.1,Jan-Feb,4.0,0,Everything,Sub-tropical,0
1077,EAST MADHYA PRADESH,1997,1357.1,Mar-May,11.3,0,Everything,Sub-tropical,0
1078,EAST MADHYA PRADESH,1997,1357.1,Jun-Sep,1101.1,0,Everything,Sub-tropical,1
1079,EAST MADHYA PRADESH,1997,1357.1,Oct-Dec,240.6,0,Everything,Sub-tropical,0
1080,EAST MADHYA PRADESH,1998,1013.4,Jan-Feb,35.4,0,Everything,Sub-tropical,0
1081,EAST MADHYA PRADESH,1998,1013.4,Mar-May,32.2,0,Everything,Sub-tropical,0
1082,EAST MADHYA PRADESH,1998,1013.4,Jun-Sep,892.1,0,Everything,Sub-tropical,0
1083,EAST MADHYA PRADESH,1998,1013.4,Oct-Dec,53.8,0,Everything,Sub-tropical,0
1084,EAST MADHYA PRADESH,1999,1443.9,Jan-Feb,22.7,0,Everything,Sub-tropical,0
1085,EAST MADHYA PRADESH,1999,1443.9,Mar-May,4.8,0,Everything,Sub-tropical,0
1086,EAST MADHYA PRADESH,1999,1443.9,Jun-Sep,1337.4,0,Everything,Sub-tropical,2
1087,EAST MADHYA PRADESH,1999,1443.9,Oct-Dec,79.0,0,Everything,Sub-tropical,0
1088,EAST MADHYA PRADESH,2000,874.2,Jan-Feb,0.1,0,Everything,Sub-tropical,0
1089,EAST MADHYA PRADESH,2000,874.2,Mar-May,7.5,0,Everything,Sub-tropical,0
1090,EAST MADHYA PRADESH,2000,874.2,Jun-Sep,864.9,0,Everything,Sub-tropical,0
1091,EAST MADHYA PRADESH,2000,874.2,Oct-Dec,1.8,0,Everything,Sub-tropical,0
1092,EAST MADHYA PRADESH,2001,1170.1,Jan-Feb,3.1,0,Everything,Sub-tropical,0
1093,EAST MADHYA PRADESH,2001,1170.1,Mar-May,37.7,0,Everything,Sub-tropical,0
1094,EAST MADHYA PRADESH,2001,1170.1,Jun-Sep,1018.2,0,Everything,Sub-tropical,1
1095,EAST MADHYA PRADESH,2001,1170.1,Oct-Dec,111.0,0,Everything,Sub-tropical,0
1096,EAST MADHYA PRADESH,2002,950.2,Jan-Feb,31.5,0,Everything,Sub-tropical,0
1097,EAST MADHYA PRADESH,2002,950.2,Mar-May,6.6,0,Everything,Sub-tropical,0
1098,EAST MADHYA PRADESH,2002,950.2,Jun-Sep,862.2,0,Everything,Sub-tropical,0
1099,EAST MADHYA PRADESH,2002,950.2,Oct-Dec,49.9,0,Everything,Sub-tropical,0
1100,EAST MADHYA PRADESH,2003,1438.1,Jan-Feb,60.3,0,Everything,Sub-tropical,0
1101,EAST MADHYA PRADESH,2003,1438.1,Mar-May,3.7,0,Everything,Sub-tropical,0
1102,EAST MADHYA PRADESH,2003,1438.1,Jun-Sep,1350.2,0,Everything,Sub-tropical,2
1103,EAST MADHYA PRADESH,2003,1438.1,Oct-Dec,23.8,0,Everything,Sub-tropical,0
1104,EAST MADHYA PRADESH,2004,955.3,Jan-Feb,20.2,0,Everything,Sub-tropical,0
1105,EAST MADHYA PRADESH,2004,955.3,Mar-May,5.7,0,Everything,Sub-tropical,0
1106,EAST MADHYA PRADESH,2004,955.3,Jun-Sep,900.2,0,Everything,Sub-tropical,0
1107,EAST MADHYA PRADESH,2004,955.3,Oct-Dec,29.3,0,Everything,Sub-tropical,0
1108,EAST MADHYA PRADESH,2005,1366.4,Jan-Feb,45.8,0,Everything,Sub-tropical,0
1109,EAST MADHYA PRADESH,2005,1366.4,Mar-May,72.5,0,Everything,Sub-tropical,0
1110,EAST MADHYA PRADESH,2005,1366.4,Jun-Sep,1216.1,0,Everything,Sub-tropical,1
1111,EAST MADHYA PRADESH,2005,1366.4,Oct-Dec,32.0,0,Everything,Sub-tropical,0
1112,EAST MADHYA PRADESH,2006,943.4,Jan-Feb,0.0,0,Everything,Sub-tropical,0
1113,EAST MADHYA PRADESH,2006,943.4,Mar-May,82.5,0,Everything,Sub-tropical,0
1114,EAST MADHYA PRADESH,2006,943.4,Jun-Sep,832.6,0,Everything,Sub-tropical,0
1115,EAST MADHYA PRADESH,2006,943.4,Oct-Dec,28.4,0,Everything,Sub-tropical,0
1116,EAST MADHYA PRADESH,2007,653.8,Jan-Feb,33.3,0,Everything,Sub-tropical,0
1117,EAST MADHYA PRADESH,2007,653.8,Mar-May,17.7,0,Everything,Sub-tropical,0
1118,EAST MADHYA PRADESH,2007,653.8,Jun-Sep,575.3,0,Everything,Sub-tropical,0
1119,EAST MADHYA PRADESH,2007,653.8,Oct-Dec,27.5,0,Everything,Sub-tropical,0
1120,EAST MADHYA PRADESH,2008,1003.2,Jan-Feb,5.5,0,Everything,Sub-tropical,0
1121,EAST MADHYA PRADESH,2008,1003.2,Mar-May,16.7,0,Everything,Sub-tropical,0
1122,EAST MADHYA PRADESH,2008,1003.2,Jun-Sep,962.2,0,Everything,Sub-tropical,0
1123,EAST MADHYA PRADESH,2008,1003.2,Oct-Dec,18.9,0,Everything,Sub-tropical,0
1124,EAST MADHYA PRADESH,2009,943.9,Jan-Feb,15.7,0,Everything,Sub-tropical,0
1125,EAST MADHYA PRADESH,2009,943.9,Mar-May,8.2,0,Everything,Sub-tropical,0
1126,EAST MADHYA PRADESH,2009,943.9,Jun-Sep,752.8,0,Everything,Sub-tropical,0
1127,EAST MADHYA PRADESH,2009,943.9,Oct-Dec,167.1,0,Everything,Sub-tropical,0
1128,EAST MADHYA PRADESH,2010,960.4,Jan-Feb,13.2,0,Everything,Sub-tropical,0
1129,EAST MADHYA PRADESH,2010,960.4,Mar-May,2.4,0,Everything,Sub-tropical,0
1130,EAST MADHYA PRADESH,2010,960.4,Jun-Sep,907.0,0,Everything,Sub-tropical,0
1131,EAST MADHYA PRADESH,2010,960.4,Oct-Dec,37.8,0,Everything,Sub-tropical,0
1132,EAST MADHYA PRADESH,2011,1275.2,Jan-Feb,2.5,0,Everything,Sub-tropical,0
1133,EAST MADHYA PRADESH,2011,1275.2,Mar-May,12.1,0,Everything,Sub-tropical,0
1134,EAST MADHYA PRADESH,2011,1275.2,Jun-Sep,1259.4,0,Everything,Sub-tropical,2
1135,EAST MADHYA PRADESH,2011,1275.2,Oct-Dec,1.1,0,Everything,Sub-tropical,0
1136,EAST MADHYA PRADESH,2012,1053.1,Jan-Feb,40.0,0,Everything,Sub-tropical,0
1137,EAST MADHYA PRADESH,2012,1053.1,Mar-May,2.9,0,Everything,Sub-tropical,0
1138,EAST MADHYA PRADESH,2012,1053.1,Jun-Sep,990.9,0,Everything,Sub-tropical,0
1139,EAST MADHYA PRADESH,2012,1053.1,Oct-Dec,19.2,0,Everything,Sub-tropical,0
1140,EAST MADHYA PRADESH,2013,1521.9,Jan-Feb,45.4,0,Everything,Sub-tropical,0
1141,EAST MADHYA PRADESH,2013,1521.9,Mar-May,23.9,0,Everything,Sub-tropical,0
1142,EAST MADHYA PRADESH,2013,1521.9,Jun-Sep,1326.9,0,Everything,Sub-tropical,2
1143,EAST MADHYA PRADESH,2013,1521.9,Oct-Dec,125.7,0,Everything,Sub-tropical,0
1144,EAST MADHYA PRADESH,2014,924.9,Jan-Feb,81.8,0,Everything,Sub-tropical,0
1145,EAST MADHYA PRADESH,2014,924.9,Mar-May,25.3,0,Everything,Sub-tropical,0
1146,EAST MADHYA PRADESH,2014,924.9,Jun-Sep,746.6,0,Everything,Sub-tropical,0
1147,EAST MADHYA PRADESH,2014,924.9,Oct-Dec,71.2,0,Everything,Sub-tropical,0
1148,EAST MADHYA PRADESH,2015,939.2,Jan-Feb,48.3,0,Everything,Sub-tropical,0
1149,EAST MADHYA PRADESH,2015,939.2,Mar-May,105.5,0,Everything,Sub-tropical,0
1150,EAST MADHYA PRADESH,2015,939.2,Jun-Sep,745.1,0,Everything,Sub-tropical,0
1151,EAST MADHYA PRADESH,2015,939.2,Oct-Dec,40.3,0,Everything,Sub-tropical,0
1152,EAST RAJASTHAN,1980,547.5,Jan-Feb,1.2,0,Desert,Hot & dry,0
1153,EAST RAJASTHAN,1980,547.5,Mar-May,5.4,0,Desert,Hot & dry,0
1154,EAST RAJASTHAN,1980,547.5,Jun-Sep,522.7,0,Desert,Hot & dry,0
1155,EAST RAJASTHAN,1980,547.5,Oct-Dec,18.1,0,Desert,Hot & dry,0
1156,EAST RAJASTHAN,1981,615.3,Jan-Feb,5.2,0,Desert,Hot & dry,0
1157,EAST RAJASTHAN,1981,615.3,Mar-May,12.6,0,Desert,Hot & dry,0
1158,EAST RAJASTHAN,1981,615.3,Jun-Sep,563.5,0,Desert,Hot & dry,0
1159,EAST RAJASTHAN,1981,615.3,Oct-Dec,34.0,0,Desert,Hot & dry,0
1160,EAST RAJASTHAN,1982,660.2,Jan-Feb,21.0,0,Desert,Hot & dry,0
1161,EAST RAJASTHAN,1982,660.2,Mar-May,55.8,0,Desert,Hot & dry,0
1162,EAST RAJASTHAN,1982,660.2,Jun-Sep,520.4,0,Desert,Hot & dry,0
1163,EAST RAJASTHAN,1982,660.2,Oct-Dec,63.1,0,Desert,Hot & dry,0
1164,EAST RAJASTHAN,1983,795.3,Jan-Feb,5.2,0,Desert,Hot & dry,0
1165,EAST RAJASTHAN,1983,795.3,Mar-May,61.3,0,Desert,Hot & dry,0
1166,EAST RAJASTHAN,1983,795.3,Jun-Sep,696.7,0,Desert,Hot & dry,0
1167,EAST RAJASTHAN,1983,795.3,Oct-Dec,32.0,0,Desert,Hot & dry,0
1168,EAST RAJASTHAN,1984,563.3,Jan-Feb,1.5,0,Desert,Hot & dry,0
1169,EAST RAJASTHAN,1984,563.3,Mar-May,0.5,0,Desert,Hot & dry,0
1170,EAST RAJASTHAN,1984,563.3,Jun-Sep,561.1,0,Desert,Hot & dry,0
1171,EAST RAJASTHAN,1984,563.3,Oct-Dec,0.1,0,Desert,Hot & dry,0
1172,EAST RAJASTHAN,1985,588.1,Jan-Feb,1.0,0,Desert,Hot & dry,0
1173,EAST RAJASTHAN,1985,588.1,Mar-May,10.5,0,Desert,Hot & dry,0
1174,EAST RAJASTHAN,1985,588.1,Jun-Sep,480.3,0,Desert,Hot & dry,0
1175,EAST RAJASTHAN,1985,588.1,Oct-Dec,96.4,0,Desert,Hot & dry,0
1176,EAST RAJASTHAN,1986,590.1,Jan-Feb,25.1,0,Desert,Hot & dry,0
1177,EAST RAJASTHAN,1986,590.1,Mar-May,26.1,0,Desert,Hot & dry,0
1178,EAST RAJASTHAN,1986,590.1,Jun-Sep,532.2,0,Desert,Hot & dry,0
1179,EAST RAJASTHAN,1986,590.1,Oct-Dec,6.7,0,Desert,Hot & dry,0
1180,EAST RAJASTHAN,1987,435.7,Jan-Feb,15.8,0,Desert,Hot & dry,0
1181,EAST RAJASTHAN,1987,435.7,Mar-May,22.4,0,Desert,Hot & dry,0
1182,EAST RAJASTHAN,1987,435.7,Jun-Sep,355.4,0,Desert,Hot & dry,0
1183,EAST RAJASTHAN,1987,435.7,Oct-Dec,42.1,0,Desert,Hot & dry,0
1184,EAST RAJASTHAN,1988,640.1,Jan-Feb,3.3,0,Desert,Hot & dry,0
1185,EAST RAJASTHAN,1988,640.1,Mar-May,12.9,0,Desert,Hot & dry,0
1186,EAST RAJASTHAN,1988,640.1,Jun-Sep,612.8,0,Desert,Hot & dry,0
1187,EAST RAJASTHAN,1988,640.1,Oct-Dec,11.1,0,Desert,Hot & dry,0
1188,EAST RAJASTHAN,1989,510.5,Jan-Feb,6.9,0,Desert,Hot & dry,0
1189,EAST RAJASTHAN,1989,510.5,Mar-May,2.7,0,Desert,Hot & dry,0
1190,EAST RAJASTHAN,1989,510.5,Jun-Sep,500.0,0,Desert,Hot & dry,0
1191,EAST RAJASTHAN,1989,510.5,Oct-Dec,1.0,0,Desert,Hot & dry,0
1192,EAST RAJASTHAN,1990,780.1,Jan-Feb,27.5,0,Desert,Hot & dry,0
1193,EAST RAJASTHAN,1990,780.1,Mar-May,20.6,0,Desert,Hot & dry,0
1194,EAST RAJASTHAN,1990,780.1,Jun-Sep,720.0,0,Desert,Hot & dry,0
1195,EAST RAJASTHAN,1990,780.1,Oct-Dec,11.9,0,Desert,Hot & dry,0
1196,EAST RAJASTHAN,1991,578.6,Jan-Feb,2.7,0,Desert,Hot & dry,0
1197,EAST RAJASTHAN,1991,578.6,Mar-May,14.4,0,Desert,Hot & dry,0
1198,EAST RAJASTHAN,1991,578.6,Jun-Sep,550.1,0,Desert,Hot & dry,0
1199,EAST RAJASTHAN,1991,578.6,Oct-Dec,11.4,0,Desert,Hot & dry,0
1200,EAST RAJASTHAN,1992,723.6,Jan-Feb,9.4,0,Desert,Hot & dry,0
1201,EAST RAJASTHAN,1992,723.6,Mar-May,13.8,0,Desert,Hot & dry,0
1202,EAST RAJASTHAN,1992,723.6,Jun-Sep,649.0,0,Desert,Hot & dry,0
1203,EAST RAJASTHAN,1992,723.6,Oct-Dec,51.4,0,Desert,Hot & dry,0
1204,EAST RAJASTHAN,1993,595.2,Jan-Feb,9.0,0,Desert,Hot & dry,0
1205,EAST RAJASTHAN,1993,595.2,Mar-May,12.5,0,Desert,Hot & dry,0
1206,EAST RAJASTHAN,1993,595.2,Jun-Sep,567.3,0,Desert,Hot & dry,0
1207,EAST RAJASTHAN,1993,595.2,Oct-Dec,6.4,0,Desert,Hot & dry,0
1208,EAST RAJASTHAN,1994,839.2,Jan-Feb,24.1,0,Desert,Hot & dry,0
1209,EAST RAJASTHAN,1994,839.2,Mar-May,12.1,0,Desert,Hot & dry,0
1210,EAST RAJASTHAN,1994,839.2,Jun-Sep,802.5,0,Desert,Hot & dry,0
1211,EAST RAJASTHAN,1994,839.2,Oct-Dec,0.4,0,Desert,Hot & dry,0
1212,EAST RAJASTHAN,1995,754.3,Jan-Feb,32.7,0,Desert,Hot & dry,0
1213,EAST RAJASTHAN,1995,754.3,Mar-May,8.5,0,Desert,Hot & dry,0
1214,EAST RAJASTHAN,1995,754.3,Jun-Sep,701.3,0,Desert,Hot & dry,0
1215,EAST RAJASTHAN,1995,754.3,Oct-Dec,11.8,0,Desert,Hot & dry,0
1216,EAST RAJASTHAN,1996,715.7,Jan-Feb,9.0,0,Desert,Hot & dry,0
1217,EAST RAJASTHAN,1996,715.7,Mar-May,12.9,0,Desert,Hot & dry,0
1218,EAST RAJASTHAN,1996,715.7,Jun-Sep,680.2,0,Desert,Hot & dry,0
1219,EAST RAJASTHAN,1996,715.7,Oct-Dec,13.5,0,Desert,Hot & dry,0
1220,EAST RAJASTHAN,1997,573.9,Jan-Feb,1.0,0,Desert,Hot & dry,0
1221,EAST RAJASTHAN,1997,573.9,Mar-May,26.1,0,Desert,Hot & dry,0
1222,EAST RAJASTHAN,1997,573.9,Jun-Sep,470.6,0,Desert,Hot & dry,0
1223,EAST RAJASTHAN,1997,573.9,Oct-Dec,76.1,0,Desert,Hot & dry,0
1224,EAST RAJASTHAN,1998,475.8,Jan-Feb,1.8,0,Desert,Hot & dry,0
1225,EAST RAJASTHAN,1998,475.8,Mar-May,9.3,0,Desert,Hot & dry,0
1226,EAST RAJASTHAN,1998,475.8,Jun-Sep,425.2,0,Desert,Hot & dry,0
1227,EAST RAJASTHAN,1998,475.8,Oct-Dec,39.5,0,Desert,Hot & dry,0
1228,EAST RAJASTHAN,1999,408.4,Jan-Feb,6.5,0,Desert,Hot & dry,0
1229,EAST RAJASTHAN,1999,408.4,Mar-May,6.4,0,Desert,Hot & dry,0
1230,EAST RAJASTHAN,1999,408.4,Jun-Sep,379.9,0,Desert,Hot & dry,0
1231,EAST RAJASTHAN,1999,408.4,Oct-Dec,15.6,0,Desert,Hot & dry,0
1232,EAST RAJASTHAN,2000,440.0,Jan-Feb,0.8,0,Desert,Hot & dry,0
1233,EAST RAJASTHAN,2000,440.0,Mar-May,23.7,0,Desert,Hot & dry,0
1234,EAST RAJASTHAN,2000,440.0,Jun-Sep,415.0,0,Desert,Hot & dry,0
1235,EAST RAJASTHAN,2000,440.0,Oct-Dec,0.5,0,Desert,Hot & dry,0
1236,EAST RAJASTHAN,2001,551.2,Jan-Feb,1.0,0,Desert,Hot & dry,0
1237,EAST RAJASTHAN,2001,551.2,Mar-May,29.5,0,Desert,Hot & dry,0
1238,EAST RAJASTHAN,2001,551.2,Jun-Sep,505.7,0,Desert,Hot & dry,0
1239,EAST RAJASTHAN,2001,551.2,Oct-Dec,15.0,0,Desert,Hot & dry,0
1240,EAST RAJASTHAN,2002,285.3,Jan-Feb,12.6,0,Desert,Hot & dry,0
1241,EAST RAJASTHAN,2002,285.3,Mar-May,9.8,0,Desert,Hot & dry,0
1242,EAST RAJASTHAN,2002,285.3,Jun-Sep,256.8,0,Desert,Hot & dry,0
1243,EAST RAJASTHAN,2002,285.3,Oct-Dec,6.0,0,Desert,Hot & dry,0
1244,EAST RAJASTHAN,2003,626.6,Jan-Feb,25.4,0,Desert,Hot & dry,0
1245,EAST RAJASTHAN,2003,626.6,Mar-May,4.2,0,Desert,Hot & dry,0
1246,EAST RAJASTHAN,2003,626.6,Jun-Sep,594.4,0,Desert,Hot & dry,0
1247,EAST RAJASTHAN,2003,626.6,Oct-Dec,2.5,0,Desert,Hot & dry,0
1248,EAST RAJASTHAN,2004,606.2,Jan-Feb,2.5,0,Desert,Hot & dry,0
1249,EAST RAJASTHAN,2004,606.2,Mar-May,11.5,0,Desert,Hot & dry,0
1250,EAST RAJASTHAN,2004,606.2,Jun-Sep,564.2,0,Desert,Hot & dry,0
1251,EAST RAJASTHAN,2004,606.2,Oct-Dec,28.0,0,Desert,Hot & dry,0
1252,EAST RAJASTHAN,2005,567.9,Jan-Feb,4.1,0,Desert,Hot & dry,0
1253,EAST RAJASTHAN,2005,567.9,Mar-May,16.7,0,Desert,Hot & dry,0
1254,EAST RAJASTHAN,2005,567.9,Jun-Sep,547.1,0,Desert,Hot & dry,0
1255,EAST RAJASTHAN,2005,567.9,Oct-Dec,0.0,0,Desert,Hot & dry,0
1256,EAST RAJASTHAN,2006,748.4,Jan-Feb,0.0,0,Desert,Hot & dry,0
1257,EAST RAJASTHAN,2006,748.4,Mar-May,25.4,0,Desert,Hot & dry,0
1258,EAST RAJASTHAN,2006,748.4,Jun-Sep,720.0,0,Desert,Hot & dry,0
1259,EAST RAJASTHAN,2006,748.4,Oct-Dec,3.0,0,Desert,Hot & dry,0
1260,EAST RAJASTHAN,2007,575.7,Jan-Feb,17.5,0,Desert,Hot & dry,0
1261,EAST RAJASTHAN,2007,575.7,Mar-May,17.6,0,Desert,Hot & dry,0
1262,EAST RAJASTHAN,2007,575.7,Jun-Sep,540.1,0,Desert,Hot & dry,0
